technician,0.008541975157116653
accountant,0.00991936340875049
supervisor,0.007784194369333073
engineer,0.00913381067459269
worker,0.007687073161169299
educator,0.010131466855357978
clerk,0.008140354394064254
counselor,0.008857654931282238
inspector,0.007278741890849584
mechanic,0.010173017868367804
manager,0.009830652182636741
therapist,0.009341995062777147
administrator,0.008963509386544555
salesperson,0.009821818816704258
receptionist,0.00689868485800312
librarian,0.009157546474416054
advisor,0.008568949546678214
pharmacist,0.009516344375881863
janitor,0.009106647077404304
psychologist,0.00906934008479542
physician,0.00901454368944271
carpenter,0.008323268958258035
nurse,0.006252147973220118
investigator,0.008888701951376485
bartender,0.008029421029141786
specialist,0.008877501368946878
electrician,0.008959719294755053
officer,0.007507063740088842
pathologist,0.007995182084867544
teacher,0.008557488485587447
lawyer,0.009521738914408278
planner,0.009463177881206897
practitioner,0.008643067180049799
plumber,0.008501133460591274
instructor,0.00882604453063096
surgeon,0.00829977836473132
veterinarian,0.009519918957638995
paramedic,0.007656437646451796
examiner,0.007712774005224699
chemist,0.00928375390076552
machinist,0.009853055044425343
appraiser,0.008717935704675866
nutritionist,0.00864715593141169
architect,0.009773395239670508
hairdresser,0.006289437148070423
baker,0.0069310639676674465
programmer,0.009405714761319958
paralegal,0.009072541342087067
hygienist,0.009087246932168868
scientist,0.009206272953345683
dispatcher,0.008231556712520505
cashier,0.008543362396891857
auditor,0.009204638810344437
dietitian,0.009762161567117816
painter,0.009126113402885898
broker,0.008232976193954092
chef,0.009415650282890355
doctor,0.009096435804808277
firefighter,0.00900194398873217
secretary,0.009448637741740496
