technician,0.0020921586671333718
accountant,0.0024296304085076503
supervisor,0.0019335347986730387
engineer,0.002294127202967307
worker,0.002020841815717706
educator,0.002186894841041428
clerk,0.002004228877003082
counselor,0.0020941881946821652
inspector,0.001889596206013418
mechanic,0.0023023445835317156
manager,0.0021737046089036604
therapist,0.0019589132261445923
administrator,0.0023109556517142854
salesperson,0.0017775403223003778
receptionist,0.0019951282446918953
librarian,0.002499332631610044
advisor,0.0025516048444971895
pharmacist,0.0018673282501112107
janitor,0.001932096651016181
psychologist,0.00182728241346909
physician,0.0022316581413839216
carpenter,0.002488294105937049
nurse,0.002126300886432472
investigator,0.002161421385524112
bartender,0.0026948935620725346
specialist,0.0021781726239839066
electrician,0.0019972731634391155
officer,0.0022213416591657844
pathologist,0.0019112116925657004
teacher,0.0019298753704464723
lawyer,0.001971962613143107
planner,0.002763794834503502
practitioner,0.0021501936522242884
plumber,0.0029558813020427893
instructor,0.002185382028491472
surgeon,0.002151169386622745
veterinarian,0.002194200970524145
paramedic,0.002116301730010008
examiner,0.0024150682089591814
chemist,0.0021470797867961617
machinist,0.0021380665463484896
appraiser,0.0019497769583162467
nutritionist,0.00190300958436579
architect,0.002607258189191174
hairdresser,0.0016768351992678394
baker,0.0026178258169588246
programmer,0.0022104957349784004
paralegal,0.0018441549823801713
hygienist,0.0017317571673953246
scientist,0.0022615410679175745
dispatcher,0.002180260695596607
cashier,0.0018654030837198165
auditor,0.0033503809009158294
dietitian,0.0019688996555966413
painter,0.002665753890611098
broker,0.0025257648522319306
chef,0.0019496301739241285
doctor,0.001992906964122189
firefighter,0.0018600984824509816
secretary,0.001962929858007465
