technician,0.003836703894401358
accountant,0.003109756313609058
supervisor,0.005364376455015136
engineer,0.0033907881835177297
worker,0.002640354251522187
educator,0.004942578353067311
clerk,0.0033728838815383654
counselor,0.004753705869790074
inspector,0.002257704310569899
mechanic,0.0028894185171432765
manager,0.0040639464965494514
therapist,0.003852336007929358
administrator,0.004432595073116211
salesperson,0.0036266647623951352
receptionist,0.004037714513595417
librarian,0.004722355099335261
advisor,0.004771857074995482
pharmacist,0.0037276736357882354
janitor,0.0030052848557984685
psychologist,0.004158770910785715
physician,0.004171111829764479
carpenter,0.003000465576334778
nurse,0.0043804187367395145
investigator,0.002693816011910764
bartender,0.004332710415443068
specialist,0.007074700555767448
electrician,0.00327273280595121
officer,0.003259500999043422
pathologist,0.003427441009847296
teacher,0.0032720727004190396
lawyer,0.004082732353346205
planner,0.004144227377460522
practitioner,0.00593955915593592
plumber,0.0060581134307426876
instructor,0.004544467688455277
surgeon,0.004410555354216771
veterinarian,0.004514826574359499
paramedic,0.003222436667337111
examiner,0.004602394070065316
chemist,0.002866004285439053
machinist,0.00411052211747899
appraiser,0.003947550715925008
nutritionist,0.005054266851567713
architect,0.003920011248877039
hairdresser,0.004099362261354711
baker,0.004657745361328128
programmer,0.004794604413449975
paralegal,0.006653367412472108
hygienist,0.004451332567425384
scientist,0.0022875210568573984
dispatcher,0.003139976929091048
cashier,0.0033012530981858
auditor,0.004968201986835522
dietitian,0.005542922274497902
painter,0.003005855872537743
broker,0.004706372569888513
chef,0.003795784139124101
doctor,0.003379378878773319
firefighter,0.00314282861892863
secretary,0.0048211706914935695
